raw_name,taxon_name,level_1
# Tablet,number_tablet,delete
(looks like pollen type) Type 11,looks_like_pollen_type_type_11,delete
(looks like pollen type) Type 143,looks_like_pollen_type_type_143,delete
(looks like pollen type) Type 144,looks_like_pollen_type_type_144,delete
(looks like pollen type) Type 149,looks_like_pollen_type_type_149,delete
(looks like pollen type) Type 150,looks_like_pollen_type_type_150,delete
(looks like pollen type) Type 151,looks_like_pollen_type_type_151,delete
(looks like pollen type) Type 152,looks_like_pollen_type_type_152,delete
(looks like pollen type) Type 154,looks_like_pollen_type_type_154,delete
(looks like pollen type) Type 155,looks_like_pollen_type_type_155,delete
(looks like pollen type) Type 156,looks_like_pollen_type_type_156,delete
(looks like pollen type) Type 157,looks_like_pollen_type_type_157,delete
(looks like pollen type) Type 198,looks_like_pollen_type_type_198,delete
(looks like pollen type) Type 202,looks_like_pollen_type_type_202,delete
(looks like pollen type) Type 218,looks_like_pollen_type_type_218,delete
(looks like pollen type) Type 232,looks_like_pollen_type_type_232,delete
(looks like pollen type) Type 35,looks_like_pollen_type_type_35,delete
(looks like pollen type) Type 41,looks_like_pollen_type_type_41,delete
(looks like pollen type) Type 43,looks_like_pollen_type_type_43,delete
(looks like pollen type) Type 46,looks_like_pollen_type_type_46,delete
~Hymenphyllum (H-242),hymenphyllum_h_minus_242,delete
1C (psil.),x1c_psil,delete
1C (ret.),x1c_ret,delete
3-Pore Urt,x3_minus_pore_urt,delete
3C (psil.),x3c_psil,delete
3Cp (others),x3cp_others,delete
3F3P,x3f3p,delete
Abatia,abatia,Abatia
Abies,abies,Abies
Abuta,abuta,Abuta
Abuta racemosa,abuta_racemosa,Abuta
Abuta/Cissampelos,abuta_cissampelos,Abuta
Abutilon,abutilon,Abutilon
Abutilon/Malvastrum-type,abutilon_malvastrum_type,Abutilon
Acacia,acacia,Acacia
Acacia-type,acacia_type,Acacia
Acacia-Type,acacia_minus_type,Acacia
Acacia sp,acacia_sp,Acacia
Acaena,acaena,Polylepis-Acaena
Acaena-type,acaena_type,Polylepis-Acaena
Acaena (blocky),acaena_blocky,Polylepis-Acaena
Acaena masafuerana,acaena_masafuerana,Polylepis-Acaena
Acaena/Polylepis,acaena_polylepis,Polylepis-Acaena
AcaenaPo,acaena_po,Polylepis-Acaena
Acalypha,acalypha,Acalypha-type
Acalypha-type (P4 large),acalypha_type_p4_large,Acalypha-type
Acalypha - Euphorbiaceae,acalypha_minus_euphorbiaceae,Acalypha-type
Acalypha (diporate),acalypha_diporate,Acalypha-type
Acalypha (Euphorbiaceae),acalypha_euphorbiaceae,Acalypha-type
Acalypha (large),acalypha_large,Acalypha-type
Acalypha (P3),acalypha_p3,Acalypha-type
Acalypha (P5),acalypha_p5,Acalypha-type
Acalypha (pentaporate),acalypha_pentaporate,Acalypha-type
Acalypha (tetraporate),acalypha_tetraporate,Acalypha-type
Acalypha (triporate),acalypha_triporate,Acalypha-type
Acalypha (type 2),acalypha_type_2,Acalypha-type
Acalypha (type I),acalypha_type_i,Acalypha-type
Acalypha 4P,acalypha_4p,Acalypha-type
Acalypha sp. form1,acalypha_sp_form1,Acalypha-type
Acalypha undiff.,acalypha_undiff,Acalypha-type
Acantaceae,acantaceae,Acanthaceae
Acanthaceae,acanthaceae,Acanthaceae
Acanthaceae (type 1) cf. Acanthus,acanthaceae_type_1_cf_acanthus,Acanthaceae
Acanthaceae diporate pseudocolpate,acanthaceae_diporate_pseudocolpate,Acanthaceae
Acanthaceae stephanocolpate,acanthaceae_stephanocolpate,Acanthaceae
Acanthaceae undiff.,acanthaceae_undiff,Acanthaceae
Acantholippia-type,acantholippia_type,Acantholippia-type
Acer,acer,Acer
Achatocarpus,achatocarpus,Achatocarpus
Achyranthes,achyranthes,Achyranthes
Achyrocline,achyrocline,Achyrocline
Acidoton-t,acidoton_t,Acidoton-type
Aciotis,aciotis,Aciotis
Acrostichum,acrostichum,delete
Actinostemon,actinostemon,Actinostemon
Actinostemon concolor,actinostemon_concolor,Actinostemon
Actinotaenium-t,actinotaenium_t,delete
Adelobotrys,adelobotrys,Adelobotrys-type
Adenanthe,adenanthe,Adenanthe
Adenaria-t,adenaria_t,Adenaria-type
Adenocaulon,adenocaulon,Asteraceae
Adenocaulon-type,adenocaulon_type,Asteraceae
Adenopeltus-type,adenopeltus_type,Adenopeltis-type
Adesmia,adesmia,Adesmia-type
Adesmia-type,adesmia_type,Adesmia-type
Adesmia retusa type,adesmia_retusa_type,Adesmia-type
Adiantac,adiantac,delete
Adiantaceae,adiantaceae,delete
Adiantum,adiantum,delete
Adiscanthus,adiscanthus,Adiscanthus
Adonis,adonis,Adonis
Aechmea,aechmea,Aechmea-type
Aechmea/Cydista-t,aechmea_cydista_t,Aechmea-type
Aegiphila,aegiphila,Aegiphila-type
Aegiphyla-t,aegiphyla_t,Aegiphila-type
Aeschynomene,aeschynomene,Aeschynomene-type
Aeschynomene-t(PAPIL),aeschynomene_t_papil,Aeschynomene-type
Aetanthus,aetanthus,Aetanthus
Aextoxicon,aextoxicon,Aextoxicon
Aextoxicon punctatum,aextoxicon_punctatum,Aextoxicon
Aextoxicon/Escallonia,aextoxicon_escallonia,Aextoxicon
Aff Flacourtiaceae,aff_flacourtiaceae,Flacourtiaceae
aff. Alchornea,aff_alchornea,Alchornea
aff. Astronium,aff_astronium,aff. Astronium
Aff. Blixa,aff_blixa,delete
aff. Casuarina,aff_casuarina,Casuarinaceae
aff. Colubrina,aff_colubrina,Colubrina-type
aff. Dalechampia,aff_dalechampia,Dalechampia
aff. Fissicalyx,aff_fissicalyx,Fissicalyx-type
aff. Galianthe,aff_galianthe,Galianthe
aff. Gaylussacia,aff_gaylussacia,Gaylussacia-type
aff. Malvaceae,aff_malvaceae,Malvaceae
aff. Melanoxylon,aff_melanoxylon,Melanoxylum
aff. Myrica - Myricaceae,aff_myrica_minus_myricaceae,Morella
aff. Posoqueria,aff_posoqueria,Posoqueria-type
aff. Trichilia,aff_trichilia,Trichilia-type
aff. Triumfetta,aff_triumfetta,Triumfetta-type
aff. Viola,aff_viola,Viola-type
Agalinis,agalinis,Agalinis
Agarista,agarista,Agarista
Agarista/Gaylussacia (ERICACEAE),agarista_gaylussacia_ericaceae,Gaylussacia-type
Agavaceae,agavaceae,Agavaceae
Agave,agave,Agavaceae
Agavoideae,agavoideae,Agavaceae
Alchemilla,alchemilla,Alchemilla
Alchorne,alchorne,Alchornea
Alchornea,alchornea,Alchornea
Alchornea-type,alchornea_type,Alchornea
Alchornea -  Euphorbiaceae,alchornea_minus_euphorbiaceae,Alchornea
Alchornea (C-163),alchornea_c_minus_163,Alchornea
Alchornea (Euphorbiaceae),alchornea_euphorbiaceae,Alchornea
Alchornea (operculate),alchornea_operculate,Alchornea
Alchornea (type 1),alchornea_type_1,Alchornea
Alchornea (type 2),alchornea_type_2,Alchornea
Alchornea (type 3),alchornea_type_3,Alchornea
Alchornea (type 4),alchornea_type_4,Alchornea
Alchornea form 2/Didimopanax,alchornea_form_2_didimopanax,Alchornea
Alchornea form1,alchornea_form1,Alchornea
Alchornea form6,alchornea_form6,Alchornea
Alchornea latifolia,alchornea_latifolia,Alchornea
Alchornea sp1,alchornea_sp1,Alchornea
Alchornea sp2,alchornea_sp2,Alchornea
Alchornea T-I,alchornea_t_minus_i,Alchornea
Alchornea T-II,alchornea_t_minus_ii,Alchornea
Alchornea undiff.,alchornea_undiff,Alchornea
Alchornea/Aparisthmium,alchornea_aparisthmium,Alchornea
Alchornea/Conceveibum,alchornea_conceveibum,Alchornea
Alchorneopsis,alchorneopsis,Alchorneopsis
Alchorneopsis floribunda,alchorneopsis_floribunda,Alchorneopsis
Aldina,aldina,Aldina
Alga-II(T-91),alga_minus_ii_t_minus_91,delete
Alga-III (Debarya),alga_minus_iii_debarya,delete
Algae,algae,delete
Algae remains,algae_remains,delete
Algas,algas,delete
Alibertia,alibertia,Alibertia-type
Alibertia-t (RUBIAC),alibertia_t_rubiac,Alibertia-type
Alibertia-type,alibertia_type,Alibertia-type
Alibertia/Amaioua,alibertia_amaioua,Alibertia-type
Alisma,alisma,delete
Alismatac,alismatac,delete
Alismataceae,alismataceae,delete
Alismataceae ALL,alismataceae_all,delete
Alismataceae Type 1 CF Sagittaria,alismataceae_type_1_cf_sagittaria,delete
Alismataceae Type 2 CF Sagittaria,alismataceae_type_2_cf_sagittaria,delete
Alismataceae Type 3 CF Sagittaria,alismataceae_type_3_cf_sagittaria,delete
Alium-tpye,alium_tpye,Allium-type
Allamanda-t,allamanda_t,Allamanda-type
Allantodia,allantodia,delete
Allium,allium,Allium-type
Allium-type,allium_type,Allium-type
Allophyl,allophyl,delete
Allophylus,allophylus,Allophyllus-type
Allophylus-type,allophylus_type,Allophyllus-type
Alnus,alnus,Alnus
Alnus- Betulaceae,alnus_minus_betulaceae,Alnus
Alnus 2,alnus_2,Alnus
Alnus acuminata,alnus_acuminata,Alnus
Alnus glutinosa,alnus_glutinosa,Alnus
Alnus sp.,alnus_sp,Alnus
Alonsoa-type,alonsoa_type,Alonsoa-type
Alophyllus,alophyllus,Allophyllus-type
Alseis,alseis,Alseis-type
Alseis floribunda-type,alseis_floribunda_type,Alseis-type
Alseis sp,alseis_sp,Alseis-type
Alsophila,alsophila,delete
Alsophila-t,alsophila_t,delete
Alsophila cf. A. elegans,alsophila_cf_a_elegans,delete
Alsophila elegans-type,alsophila_elegans_type,delete
Alstroem,alstroem,Alstroemeria
Alstroemeria,alstroemeria,Alstroemeria
Alteranthera,alteranthera,delete
Altermanthera,altermanthera,delete
Alternanthera,alternanthera,delete
Alternanthera-type,alternanthera_type,delete
Alternanthera (type 1),alternanthera_type_1,delete
Alternanthera (type II),alternanthera_type_ii,delete
Alternanthera sessilis,alternanthera_sessilis,delete
Alternanthera sp. (Amaranthaceae),alternanthera_sp_amaranthaceae,delete
Alternathera,alternathera,delete
Althernantera,althernantera,delete
Althernanthera,althernanthera,delete
Althernanthera (Amaranthaceae),althernanthera_amaranthaceae,delete
Ama/Chen,ama_chen,Amaranthaceae
Amaioua,amaioua,Amaioua
Amanoa,amanoa,Amanoa-type
Amanoa-t,amanoa_t,Amanoa-type
Amaouia,amaouia,Amaioua
Amar/Cheno,amar_cheno,Amaranthaceae
Amarantaceae (Chenopodiaceae),amarantaceae_chenopodiaceae,Amaranthaceae
Amaranteaceae,amaranteaceae,Amaranthaceae
Amaranth-Alternanthera,amaranth_minus_alternanthera,Amaranthaceae
Amaranth-Chen,amaranth_minus_chen,Amaranthaceae
Amaranth/Chenopodiaceae,amaranth_chenopodiaceae,Amaranthaceae
Amaranthac,amaranthac,Amaranthaceae
Amaranthaceae,amaranthaceae,Amaranthaceae
Amaranthaceae-Chenopodiaceae,amaranthaceae_minus_chenopodiaceae,Amaranthaceae
Amaranthaceae (Chenopodiaceae),amaranthaceae_chenopodiaceae,Amaranthaceae
Amaranthaceae (small),amaranthaceae_small,Amaranthaceae
Amaranthaceae (type I),amaranthaceae_type_i,Amaranthaceae
Amaranthaceae (type II),amaranthaceae_type_ii,Amaranthaceae
Amaranthaceae 1,amaranthaceae_1,Amaranthaceae
Amaranthaceae ALL,amaranthaceae_all,Amaranthaceae
Amaranthaceae sensu stricto,amaranthaceae_sensu_stricto,Amaranthaceae
Amaranthaceae sp.,amaranthaceae_sp,Amaranthaceae
Amaranthaceae Type 1 CF. Gomphrena,amaranthaceae_type_1_cf_gomphrena,Amaranthaceae
Amaranthaceae Type 2,amaranthaceae_type_2,Amaranthaceae
Amaranthaceae Type 3 CF. Pfaffia,amaranthaceae_type_3_cf_pfaffia,Amaranthaceae
Amaranthaceae Type 4 CF. Alternanthera,amaranthaceae_type_4_cf_alternanthera,Amaranthaceae
Amaranthaceae Type 5 - Very small,amaranthaceae_type_5_minus_very_small,Amaranthaceae
Amaranthaceae undiff.,amaranthaceae_undiff,Amaranthaceae
Amaranthaceae/Chenopodiaceae (small),amaranthaceae_chenopodiaceae_small,Amaranthaceae
Amaranthaceae/Chenopodiaceae Type 2,amaranthaceae_chenopodiaceae_type_2,Amaranthaceae
Amaranthus,amaranthus,Amaranthaceae
Amaranthus-type,amaranthus_type,Amaranthaceae
Amaranthus sp1,amaranthus_sp1,Amaranthaceae
Amaranthus undiff.,amaranthus_undiff,Amaranthaceae
AmaranthusChenopodiaceae,amaranthus_chenopodiaceae,Amaranthaceae
Amarilidaceae,amarilidaceae,Amaranthaceae
Amarillidaceae,amarillidaceae,Amaranthaceae
Amaryllidaceae,amaryllidaceae,Amaranthaceae
Amaryllis,amaryllis,Amaranthaceae
AmbroB XXIII,ambro_b_xxiii,Ambrosia-type
AmbroS  IX,ambro_s_ix,Ambrosia-type
Ambrosia,ambrosia,Ambrosia-type
Ambrosia-type,ambrosia_type,Ambrosia-type
Ambrosia-type (circular),ambrosia_type_circular,Ambrosia-type
Ambrosia (form type),ambrosia_form_type,Ambrosia-type
Ambrosia Type 1,ambrosia_type_1,Ambrosia-type
Ambrosia Type 2,ambrosia_type_2,Ambrosia-type
Amomyrtus luma,amomyrtus_luma,Amomyrtus
An-Rub,an_minus_rub,delete
Anacardiac,anacardiac,Anacardiaceae
Anacardiacae,anacardiacae,Anacardiaceae
Anacardiaceae,anacardiaceae,Anacardiaceae
Anacardiaceae (20 µm),anacardiaceae_20_mu_m,Anacardiaceae
Anacardiaceae (type 16),anacardiaceae_type_16,Anacardiaceae
Anacardiaceae (type 19),anacardiaceae_type_19,Anacardiaceae
Anacardiaceae (type 20),anacardiaceae_type_20,Anacardiaceae
Anacardiaceae (type 25),anacardiaceae_type_25,Anacardiaceae
Anacardiaceae (type 30),anacardiaceae_type_30,Anacardiaceae
Anacardiaceae (type 35),anacardiaceae_type_35,Anacardiaceae
Anacardiaceae (type I),anacardiaceae_type_i,Anacardiaceae
Anacardiaceae (type II),anacardiaceae_type_ii,Anacardiaceae
Anacardiaceae (type III),anacardiaceae_type_iii,Anacardiaceae
Anacardiaceae ALL,anacardiaceae_all,Anacardiaceae
Anacardiaceae cf. Loxopterygium,anacardiaceae_cf_loxopterygium,Loxopterygium-type
Anacardiaceae n,anacardiaceae_n,Anacardiaceae
Anacardiaceae Sch/Lit,anacardiaceae_sch_lit,Anacardiaceae
Anacardiaceae striat,anacardiaceae_striat,Anacardiaceae
Anacardiaceae Type 1 (cf Astronium),anacardiaceae_type_1_cf_astronium,Anacardiaceae
Anacardiaceae Type 2,anacardiaceae_type_2,Anacardiaceae
Anacardiaceae type R,anacardiaceae_type_r,Anacardiaceae
Anacardiaceae undiff.,anacardiaceae_undiff,Anacardiaceae
Anacardium,anacardium,Anacardium-type
Anacardium-type,anacardium_type,Anacardium-type
Anacardium occidentale-type,anacardium_occidentale_type,Anacardium-type
Anadenanthera,anadenanthera,Anadenanthera
"Anadenanthera (polyad, type 16)",anadenanthera_polyad_type_16,Anadenanthera
"Anadenanthera (polyad, type 8)",anadenanthera_polyad_type_8,Anadenanthera
Anadenanthera 1,anadenanthera_1,Anadenanthera
Anadenanthera 2,anadenanthera_2,Anadenanthera
Anagallis,anagallis,Anagallis
Anarthrophyllum-type,anarthrophyllum_type,Anarthrophyllum-type
Anaxagorea,anaxagorea,Anaxagorea
Andira,andira,Andira-type
Andira t,andira_t,Andira-type
Anemia,anemia,delete
Anemone,anemone,Anemone-type
Anemone-type,anemone_type,Anemone-type
Anemopaegma,anemopaegma,Anemopaegma
Aniseia,aniseia,Aniseia-type
Aniseia-type,aniseia_type,Aniseia-type
Annona,annona,Annonaceae
Annona-t,annona_t,Annonaceae
Annona 2,annona_2,Annonaceae
Annona sp.,annona_sp,Annonaceae
Annonaceae,annonaceae,Annonaceae
Annonaceae cf. Annona,annonaceae_cf_annona,Annonaceae
Anogramma,anogramma,delete
Anomospermum,anomospermum,Anomospermum
Anthoceous,anthoceous,delete
Anthoceros,anthoceros,delete
Anthodiscus,anthodiscus,Anthodiscus
Anthodiscus/Caryocar,anthodiscus_caryocar,Anthodiscus
Anthodon,anthodon,Anthodon
Anthroceros,anthroceros,delete
Anthurium,anthurium,Anthurium-type
Anthurium - Araceae,anthurium_minus_araceae,Anthurium-type
Anthurium - type,anthurium_minus_type,Anthurium-type
Anthurium (type 1),anthurium_type_1,Anthurium-type
Anthurium (type 2),anthurium_type_2,Anthurium-type
Anthurium cf. A. pentaphyllum,anthurium_cf_a_pentaphyllum,Anthurium-type
Anthurium gde,anthurium_gde,Anthurium-type
Anthurium peq,anthurium_peq,Anthurium-type
Anthurrium~Carludovica,anthurrium_carludovica,Anthurium-type
Anthurum,anthurum,Anthurium-type
Antidaphne,antidaphne,Antidaphne
Antidaphne-type,antidaphne_type,Antidaphne
Antidesma-type,antidesma_type,Antidesma-type
Antirhea,antirhea,Antirhea
AP,ap,delete
Apeiba,apeiba,Apeiba-type
Apeiba-t,apeiba_t,Apeiba-type
Apeiba-t (TILIAC),apeiba_t_tiliac,Apeiba-type
Apeiba-type,apeiba_type,Apeiba-type
Aphanocarpus,aphanocarpus,Aphanocarpus
Aphelandra,aphelandra,Aphelandra-type
Aphelandra-type,aphelandra_type,Aphelandra-type
Aphelandra 1,aphelandra_1,Aphelandra-type
Aphelandra 2,aphelandra_2,Aphelandra-type
Aphelandra type,aphelandra_type_2,Aphelandra-type
Apiac,apiac,Apiaceae
Apiaceae,apiaceae,Apiaceae
Apiaceae-Typ 22x15µm,apiaceae_minus_typ_22x15mu_m,Apiaceae
Apiaceae (Laretia/Azorella type),apiaceae_laretia_azorella_type,Azorella-type
Apiaceae (large),apiaceae_large,Apiaceae
Apiaceae (Mulinum type),apiaceae_mulinum_type,Mulinum-type
Apiaceae (Osmorhiza type),apiaceae_osmorhiza_type,Osmorhiza
Apiaceae (type 2),apiaceae_type_2,Apiaceae
"Apiaceae (type 555, Kuhry 1988)",apiaceae_type_555_kuhry_1988,Apiaceae
Apiaceae (type I),apiaceae_type_i,Apiaceae
Apiaceae (type II),apiaceae_type_ii,Apiaceae
Apiaceae (type III),apiaceae_type_iii,Apiaceae
Apiaceae (type P18),apiaceae_type_p18,Apiaceae
Apiaceae ALL,apiaceae_all,Apiaceae
Apiaceae cf. Anethum,apiaceae_cf_anethum,Apiaceae
Apiaceae cf. Apium,apiaceae_cf_apium,Apiaceae
Apiaceae I,apiaceae_i,Apiaceae
Apiaceae II,apiaceae_ii,Apiaceae
Apiaceae sp2,apiaceae_sp2,Apiaceae
Apiaceae Type 3 CF Eryngium or myrrhidendron,apiaceae_type_3_cf_eryngium_or_myrrhidendron,Eryngium-type
Apiaceae Type 4 CF Eryngium,apiaceae_type_4_cf_eryngium,Eryngium-type
Apiaceae Type I (cf. Hydrocotyle),apiaceae_type_i_cf_hydrocotyle,Hydrocotyle-type
Apiaceae undiff,apiaceae_undiff,Apiaceae
Apiaceeae,apiaceeae,Apiaceae
Apium,apium,Apium-type
Apium-type,apium_type,Apium-type
Apocynac,apocynac,Apocynaceae
Apocynaceae,apocynaceae,Apocynaceae
Apocynaceae (H-28),apocynaceae_h_minus_28,Apocynaceae
Apocynaceae (H-43),apocynaceae_h_minus_43,Apocynaceae
Apocynaceae (triporate),apocynaceae_triporate,Apocynaceae
Apocynaceae (type A),apocynaceae_type_a,Apocynaceae
Apocynaceae (type B),apocynaceae_type_b,Apocynaceae
Apocynaceae (type C),apocynaceae_type_c,Apocynaceae
Apocynaceae aff. Secondatia,apocynaceae_aff_secondatia,Apocynaceae
Apocynaceae ALL,apocynaceae_all,Apocynaceae
Apocynaceae Type 1,apocynaceae_type_1,Apocynaceae
Apocynaceae undiff.,apocynaceae_undiff,Apocynaceae
Apodasmia,apodasmia,Apodasmia
Apoplanesia,apoplanesia,Apoplanesia-type
Apoynaceae-type,apoynaceae_type,Apocynaceae
Apuleia,apuleia,Apuleia-type
AQ,aq,delete
Aquifoliaceae,aquifoliaceae,Aquifoliaceae
Aquifoliaceae undiff.,aquifoliaceae_undiff,Aquifoliaceae
Arac,arac,Araceae
Araceae,araceae,Araceae
Araceae (sulcate),araceae_sulcate,Araceae
Araceae 1,araceae_1,Araceae
Araceae 2,araceae_2,Araceae
Araceae 3,araceae_3,Araceae
Araceae ALL,araceae_all,Araceae
Araceae Type 1 (cf anthurium) (type 106 of PASOBCI),araceae_type_1_cf_anthurium_type_106_of_pasobci,Anthurium-type
Araceae undiff.,araceae_undiff,Araceae
Arachnites uniflora,arachnites_uniflora,Arachnites
Aragoa,aragoa,Aragoa
Aralia,aralia,Araliaceae
Araliaceae,araliaceae,Araliaceae
Araliaceae 1,araliaceae_1,Araliaceae
Araliaceae cf. Didymopanax,araliaceae_cf_didymopanax,Didymopanax-type
Araliaceae sp1,araliaceae_sp1,Araliaceae
Araliaceae undiff.,araliaceae_undiff,Araliaceae
Araucar,araucar,Araucaria
Araucaria,araucaria,Araucaria
Araucaria angustifolia,araucaria_angustifolia,Araucaria
Araucaria araucana,araucaria_araucana,Araucaria
Arcella discoides,arcella_discoides,delete
Arceouthobium,arceouthobium,Arceuthobium
Arceuthobium,arceuthobium,Arceuthobium
Architaea multiflora,architaea_multiflora,Archytaea
Archytaea,archytaea,Archytaea
Arctostaphylos,arctostaphylos,Arctostaphylos
Arcytophyllum,arcytophyllum,Arcytophyllum
Arcytophyllum-Type,arcytophyllum_minus_type,Arcytophyllum
Arcytophyllum thymifolium,arcytophyllum_thymifolium,Arcytophyllum
Ardisia,ardisia,Ardisia-type
Arec TL,arec_tl,Arecaceae
Arecac,arecac,Arecaceae
Arecac C1,arecac_c1,Arecaceae
Arecac C3,arecac_c3,Arecaceae
Arecaceae,arecaceae,Arecaceae
Arecaceae-type,arecaceae_type,Arecaceae
Arecaceae - Sabal type,arecaceae_minus_sabal_type,Arecaceae
ARECACEAE (Palmae),arecaceae_palmae,Arecaceae
Arecaceae (Tl tectate),arecaceae_tl_tectate,Arecaceae
Arecaceae (Tl),arecaceae_tl,Arecaceae
Arecaceae (type 1),arecaceae_type_1,Arecaceae
Arecaceae (type 2),arecaceae_type_2,Arecaceae
Arecaceae (type 5),arecaceae_type_5,Arecaceae
Arecaceae (type A),arecaceae_type_a,Arecaceae
Arecaceae (type B),arecaceae_type_b,Arecaceae
Arecaceae (type C),arecaceae_type_c,Arecaceae
Arecaceae (type I),arecaceae_type_i,Arecaceae
Arecaceae (type II),arecaceae_type_ii,Arecaceae
Arecaceae (type III),arecaceae_type_iii,Arecaceae
Arecaceae (type IV),arecaceae_type_iv,Arecaceae
Arecaceae (type V),arecaceae_type_v,Arecaceae
Arecaceae 1,arecaceae_1,Arecaceae
Arecaceae cf. Desmoncus,arecaceae_cf_desmoncus,Arecaceae
Arecaceae cf. Geonoma,arecaceae_cf_geonoma,Arecaceae
Arecaceae cf. Oenocarpus,arecaceae_cf_oenocarpus,Arecaceae
Arecaceae II,arecaceae_ii,Arecaceae
Arecaceae III,arecaceae_iii,Arecaceae
Arecaceae peq lisa,arecaceae_peq_lisa,Arecaceae
Arecaceae sp1,arecaceae_sp1,Arecaceae
Arecaceae sp2,arecaceae_sp2,Arecaceae
Arecaceae Type G,arecaceae_type_g,Arecaceae
Arecaceae Type H,arecaceae_type_h,Arecaceae
Arecaceae type Maximiliana/Copernicia,arecaceae_type_maximiliana_copernicia,Arecaceae
Arecaceae undiff,arecaceae_undiff,Arecaceae
Arecaceae/Bromeliaceae,arecaceae_bromeliaceae,Arecaceae
Arecaceae2,arecaceae2,Arecaceae
Arecaceae3,arecaceae3,Arecaceae
Arecaeae Type P,arecaeae_type_p,Arecaceae
Arecaeae undiff,arecaeae_undiff,Arecaceae
Arecastrum-type,arecastrum_type,Arecastrum-type
Arenaria,arenaria,Caryophyllaceae
Arenaria-t,arenaria_t,Caryophyllaceae
Arenaria-type,arenaria_type,Caryophyllaceae
Arenaria - Caryophillaceae,arenaria_minus_caryophillaceae,Caryophyllaceae
Aristolochia,aristolochia,Aristolochia-type
Aristolochia-t,aristolochia_t,Aristolochia-type
Aristolochiaceae,aristolochiaceae,Aristolochiaceae
Aristoloquia,aristoloquia,Aristolochia-type
Aristotelia,aristotelia,Aristotelia
Aristotelia chilensis,aristotelia_chilensis,Aristotelia chilensis
Arjona,arjona,Arjona
Armeria,armeria,Armeria
Armeria-type,armeria_type,Armeria
Arrabidaea,arrabidaea,Arrabidaea
Arrabidaea-type,arrabidaea_type,Arrabidaea
Arrabidaea (Bignoniaceae),arrabidaea_bignoniaceae,Arrabidaea
Arrabidaea (type 1),arrabidaea_type_1,Arrabidaea
Arrabidaea (type 2),arrabidaea_type_2,Arrabidaea
Arrabidaea form 2,arrabidaea_form_2,Arrabidaea
Arrabidea,arrabidea,Arrabidaea
Artemisia,artemisia,Artemisia
Artemisia-t,artemisia_t,Artemisia
Artemisia-type,artemisia_type,Artemisia
Artemisia tipo 1,artemisia_tipo_1,Artemisia
Asarum leptophyllum,asarum_leptophyllum,Asarum leptophyllum
Asclepiadeae,asclepiadeae,Asclepiadaceae
Aspidosperma,aspidosperma,Aspidosperma
Aspidosperma-type,aspidosperma_type,Aspidosperma
Aspidosperma aff. A. album,aspidosperma_aff_a_album,Aspidosperma
Aspilia,aspilia,Aspilia
Aspleniaceae,aspleniaceae,delete
Asplenium,asplenium,delete
Asplenium-t,asplenium_t,delete
Assulina,assulina,delete
Assulina (H-412),assulina_h_minus_412,delete
Astelia,astelia,Astelia
Astelia pumila,astelia_pumila,Astelia
Asteliaceae,asteliaceae,Liliaceae
Asteoroidae,asteoroidae,Asteraceae
Aster HS,aster_hs,Asteraceae
Aster LS,aster_ls,Asteraceae
Asterac,asterac,Asteraceae
ASTERAC cf. Loricaria-t,asterac_cf_loricaria_t,Loricaria-type
Asterac ligul,asterac_ligul,Asteraceae-Liguliflorae
Asterac Trixys,asterac_trixys,Asteraceae
Asterac tub,asterac_tub,Asteraceae
Asteracea sub. Cichoroideae,asteracea_sub_cichoroideae,Asteraceae-Liguliflorae
Asteraceae,asteraceae,Asteraceae
Asteraceae-Chir,asteraceae_minus_chir,Asteraceae
"Asteraceae-Ligul., Microseris",asteraceae_minus_ligul_microseris,Asteraceae
"Asteraceae-Ligul., Vernonia",asteraceae_minus_ligul_vernonia,Asteraceae
Asteraceae-Tub,asteraceae_minus_tub,Asteraceae
Asteraceae - Ambrosia,asteraceae_minus_ambrosia,Asteraceae
ASTERACEAE - HS,asteraceae_minus_hs,Asteraceae
ASTERACEAE - LS,asteraceae_minus_ls,Asteraceae
Asteraceae (Asteroideae),asteraceae_asteroideae,Asteraceae
Asteraceae (baculate),asteraceae_baculate,Asteraceae
Asteraceae (Chiliotrichum type),asteraceae_chiliotrichum_type,Asteraceae
Asteraceae (clavate),asteraceae_clavate,Asteraceae
Asteraceae (form type Ambrosia),asteraceae_form_type_ambrosia,Ambrosia-type
Asteraceae (high spine),asteraceae_high_spine,Asteraceae
Asteraceae (lig),asteraceae_lig,Asteraceae-Liguliflorae
Asteraceae (liguliflora),asteraceae_liguliflora,Asteraceae-Liguliflorae
Asteraceae (Liguliflorae),asteraceae_liguliflorae,Asteraceae-Liguliflorae
Asteraceae (low spine),asteraceae_low_spine,Asteraceae
Asteraceae (Mutisia type),asteraceae_mutisia_type,Mutisia-type
Asteraceae (Senecio type),asteraceae_senecio_type,Asteraceae
Asteraceae (Tub.),asteraceae_tub,Asteraceae
Asteraceae (tubiliflora),asteraceae_tubiliflora,Asteraceae
Asteraceae (Tubuliflorae) 1,asteraceae_tubuliflorae_1,Asteraceae
Asteraceae (Tubuliflorae) 2,asteraceae_tubuliflorae_2,Asteraceae
Asteraceae (Tubuliflorae) 3,asteraceae_tubuliflorae_3,Asteraceae
Asteraceae (type 1),asteraceae_type_1,Asteraceae
Asteraceae (type 1C),asteraceae_type_1c,Asteraceae
Asteraceae (type 2),asteraceae_type_2,Asteraceae
Asteraceae (type 2C),asteraceae_type_2c,Asteraceae
