raw_name,taxon_name,level_1
Lithospermum,lithospermum,Boraginaceae
Lobelia,lobelia,Campanulaceae
Lobelia-type,lobelia_type,Campanulaceae
Lonicera,lonicera,Lonicera
Lonicera caerulea,lonicera_caerulea,Lonicera
Lonicera involucrata,lonicera_involucrata,Lonicera
Loranthaceae,loranthaceae,Loranthaceae
Lotus,lotus,Fabaceae
Lotus-type,lotus_type,Fabaceae
Ludwigia-type,ludwigia_type,Onagraceae
Lupinus,lupinus,Fabaceae
Lupinus-type,lupinus_type,Fabaceae
Lycium,lycium,Lycium
Lycopus,lycopus,Lamiaceae
Lycopus-type,lycopus_type,Lamiaceae
Lyonia,lyonia,Lyonia
Lysichiton,lysichiton,Lysichiton
Lysichiton americanus,lysichiton_americanus,Lysichiton
Lysimachia,lysimachia,Primulaceae
Lysimachia quadriflora-type,lysimachia_quadriflora_type,Primulaceae
Lysimachia thyrsiflora,lysimachia_thyrsiflora,Primulaceae
Lythrum,lythrum,Lythrum
Lythrum salicaria,lythrum_salicaria,Lythrum
Maclura,maclura,Maclura
Maclura-type,maclura_type,Maclura
Maclura pomifera,maclura_pomifera,Maclura
Maclura pomifera-type,maclura_pomifera_type,Maclura
Magnolia,magnolia,Magnolia
Magnolia virginiana-type,magnolia_virginiana_type,Magnolia
Maianthemum,maianthemum,Liliaceae-type
Malus,malus,Rosaceae
Malva,malva,Malvaceae
Malvaceae,malvaceae,Malvaceae
Malvaceae sensu stricto,malvaceae_sensu_stricto,Malvaceae
Malvaceae undiff,malvaceae_undiff,Malvaceae
Medicago,medicago,Fabaceae
Medicago sativa,medicago_sativa,Fabaceae
Melampyrum,melampyrum,Scrophulariaceae
Melampyrum-type,melampyrum_type,Scrophulariaceae
Meliaceae/Sapotaceae,meliaceae_sapotaceae,Meliaceae/Sapotaceae
Meliaceae/Sapotaceae undiff.,meliaceae_sapotaceae_undiff,Meliaceae/Sapotaceae
Melilotus-type,melilotus_type,Fabaceae
Menispermaceae,menispermaceae,Menispermaceae
Menispermum,menispermum,Menispermaceae
Mentha,mentha,Lamiaceae
Mentha-type,mentha_type,Lamiaceae
Mentha arvensis,mentha_arvensis,Lamiaceae
Mentzelia,mentzelia,Mentzelia
Mertensia,mertensia,Boraginaceae
Mertensia-type,mertensia_type,Boraginaceae
Micranthes cf. M. punctata,micranthes_cf_m_punctata,Saxifraga
Micranthes cf. M. stellaris,micranthes_cf_m_stellaris,Saxifraga
Micranthes foliolosa,micranthes_foliolosa,Saxifraga
Micranthes foliolosa-type,micranthes_foliolosa_type,Saxifraga
Micranthes hieraciifolia,micranthes_hieraciifolia,Saxifraga
Micranthes hieraciifolia-type,micranthes_hieraciifolia_type,Saxifraga
Micranthes nivalis-type,micranthes_nivalis_type,Saxifraga
Micranthes stellaris-type,micranthes_stellaris_type,Saxifraga
Microsteris,microsteris,Microsteris
Mimosa,mimosa,Mimosa
mimosoid clade,mimosoid_clade,mimosoid clade
Mimulus,mimulus,Scrophulariaceae
Mitchella repens,mitchella_repens,Mitchella repens
Mitella,mitella,Saxifragaceae
Momipites,momipites,Momipites/Caryapollenites
Momipites/Caryapollenites,momipites_caryapollenites,Momipites/Caryapollenites
Monardella,monardella,Lamiaceae
Moneses uniflora,moneses_uniflora,Ericaceae
Monimiaceae,monimiaceae,Monimiaceae
Monotropa,monotropa,Monotropa
Monotropoideae,monotropoideae,Monotropa
Montia,montia,Montia
Moraceae,moraceae,Moraceae
Moraceae undiff,moraceae_undiff,Moraceae
Morus,morus,Moraceae
Morus-type,morus_type,Moraceae
Morus rubra,morus_rubra,Moraceae
Morus rubra-type,morus_rubra_type,Moraceae
Myosotis,myosotis,Boraginaceae
Myosotis-type,myosotis_type,Boraginaceae
Myrica,myrica,Myrica
Myrica-type,myrica_type,Myrica
Myrica gale,myrica_gale,Myrica
Myrica/Comptonia,myrica_comptonia,Myrica
Myrica/Comptonia peregrina,myrica_comptonia_peregrina,Myrica
Myricaceae,myricaceae,Myricaceae
Myricaceae undiff.,myricaceae_undiff,Myricaceae
Myrsine,myrsine,Myrsine
Myrtaceae,myrtaceae,Myrtaceae
Myrtaceae undiff.,myrtaceae_undiff,Swertia
Navarretia,navarretia,Plantago
Nemopanthus,nemopanthus,Nemopanthus
Nemopanthus mucronatus,nemopanthus_mucronatus,Nemopanthus
Nyssa,nyssa,Nyssa
Nyssa sylvatica,nyssa_sylvatica,Nyssa
Oenothera,oenothera,Onagraceae
Oleaceae undiff.,oleaceae_undiff,Oleaceae
onagraceae,onagraceae,Onagraceae
Onagraceae undiff.,onagraceae_undiff,Onagraceae
Ononis-type,ononis_type,Fabaceae
Oplopanax,oplopanax,Oplopanax
Oplopanax horridus,oplopanax_horridus,Oplopanax
Opuntia,opuntia,Opuntia
Orchidaceae,orchidaceae,Orchidaceae
Osmanthus,osmanthus,Osmanthus
Ostrya,ostrya,Ostrya/Carpinus
Ostrya-type,ostrya_type,Ostrya/Carpinus
Ostrya/Carpinus,ostrya_carpinus,Ostrya/Carpinus
Ostrya/Carpinus-type,ostrya_carpinus_type,Ostrya/Carpinus
Oxalidaceae,oxalidaceae,Oxalidaceae
Oxalis,oxalis,Oxalidaceae
Oxyria,oxyria,Rumex-type
Oxyria digyna,oxyria_digyna,Rumex-type
Oxyria digyna-type,oxyria_digyna_type,Rumex-type
Oxytropis,oxytropis,Fabaceae
Oxytropis-type,oxytropis_type,Fabaceae
Oxytropis maydelliana-type,oxytropis_maydelliana_type,Fabaceae
Papaver,papaver,Papaveraceae
Papaveraceae,papaveraceae,Papaveraceae
Parietaria,parietaria,Urtica-type
Parietaria-type,parietaria_type,Anacardiaceae
Parkinsonia,parkinsonia,Parkinsonia
Parnassia,parnassia,Saxifragaceae
Parnassia palustris,parnassia_palustris,Saxifragaceae
Paronychia,paronychia,Caryophyllaceae
Paronychia americana,paronychia_americana,Caryophyllaceae
Paronychia chartacea,paronychia_chartacea,Caryophyllaceae
Parthenocissus,parthenocissus,Parthenocissus
Parthenocissus-type,parthenocissus_type,Parthenocissus
Parthenocissus vitacea,parthenocissus_vitacea,Parthenocissus
Pedicularis,pedicularis,Pedicularis
Pedicularis-type,pedicularis_type,Pedicularis
Pedicularis contorta-type,pedicularis_contorta_type,Pedicularis
Pedicularis groenlandica-type,pedicularis_groenlandica_type,Pedicularis
Pedicularis lanceolata,pedicularis_lanceolata,Pedicularis
Pedicularis langsdorffii,pedicularis_langsdorffii,Pedicularis
Pedicularis undiff.,pedicularis_undiff,Pedicularis
Pedicularis verticillata,pedicularis_verticillata,Pedicularis
Pediomelum-type,pediomelum_type,Pediomelum-type
Penstemon,penstemon,Scrophulariaceae
Persicaria,persicaria,Polygonum-type
Persicaria amphibia,persicaria_amphibia,Polygonum-type
Persicaria amphibia-type,persicaria_amphibia_type,Polygonum-type
Persicaria cf. P. hydropiperoides,persicaria_cf_p_hydropiperoides,Polygonum-type
Persicaria cf. P. lapathifolia,persicaria_cf_p_lapathifolia,Polygonum-type
Persicaria hydropiper-type,persicaria_hydropiper_type,Polygonum-type
Persicaria hydropiperoides-type,persicaria_hydropiperoides_type,Polygonum-type
Persicaria lapathifolia,persicaria_lapathifolia,Polygonum-type
Persicaria lapathifolia-type,persicaria_lapathifolia_type,Polygonum-type
Persicaria maculosa,persicaria_maculosa,Polygonum-type
Persicaria maculosa-type,persicaria_maculosa_type,Polygonum-type
Phacelia,phacelia,Phacelia
Phlox,phlox,Phlox
Phlox-type,phlox_type,Phlox
Phoradendron,phoradendron,Phoradendron
Physocarpus,physocarpus,Rosaceae
Picea,picea,Picea
Picea cf. P. glauca,picea_cf_p_glauca,Picea
Picea cf. P. mariana,picea_cf_p_mariana,Picea
Picea det. P. glauca,picea_det_p_glauca,Picea
Picea det. P. mariana,picea_det_p_mariana,Picea
Picea glauca,picea_glauca,Picea
Picea glauca-type,picea_glauca_type,Picea
Picea indet.,picea_indet,Picea
Picea mariana,picea_mariana,Picea
Picea mariana-type,picea_mariana_type,Picea
Picea rubens-type,picea_rubens_type,Picea
Picea sect. Eupicea,picea_sect_eupicea,Picea
Picea sitchensis,picea_sitchensis,Picea
Picea sp.,picea_sp,Picea
Picea undiff.,picea_undiff,Picea
Picea/Pinus undiff.,picea_pinus_undiff,Pinaceae undiff.
Pilea-type,pilea_type,Urtica-type
Pinaceae,pinaceae,Pinaceae undiff.
Pinaceae (vesiculate) undiff.,pinaceae_vesiculate_undiff,Pinaceae undiff.
Pinaceae undiff.,pinaceae_undiff,Pinaceae undiff.
Pinguicula,pinguicula,Pinguicula
Pinus,pinus,Pinus
Pinus (large),pinus_large,Pinus
Pinus (small),pinus_small,Pinus
Pinus albicaulis-type,pinus_albicaulis_type,Pinus
Pinus aristata,pinus_aristata,Pinus
Pinus aristata-type,pinus_aristata_type,Pinus
Pinus banksiana,pinus_banksiana,Pinus
Pinus banksiana-type,pinus_banksiana_type,Pinus
Pinus banksiana/P. resinosa,pinus_banksiana_p_resinosa,Pinus
Pinus clausa-type,pinus_clausa_type,Pinus
Pinus contorta,pinus_contorta,Pinus
Pinus contorta-type,pinus_contorta_type,Pinus
Pinus contorta/P. ponderosa,pinus_contorta_p_ponderosa,Pinus
Pinus det. P. banksiana/P. resinosa,pinus_det_p_banksiana_p_resinosa,Pinus
Pinus det. P. strobus,pinus_det_p_strobus,Pinus
Pinus edulis,pinus_edulis,Pinus
Pinus edulis-type,pinus_edulis_type,Pinus
Pinus flexilis,pinus_flexilis,Pinus
Pinus flexilis-type,pinus_flexilis_type,Pinus
Pinus indet.,pinus_indet,Pinus
Pinus jeffreyi-type,pinus_jeffreyi_type,Pinus
Pinus monticola,pinus_monticola,Pinus
Pinus monticola-type,pinus_monticola_type,Pinus
Pinus monticola/P. albicaulis,pinus_monticola_p_albicaulis,Pinus
Pinus ponderosa,pinus_ponderosa,Pinus
Pinus ponderosa-type,pinus_ponderosa_type,Pinus
Pinus resinosa,pinus_resinosa,Pinus
Pinus resinosa-type,pinus_resinosa_type,Pinus
Pinus rigida,pinus_rigida,Pinus
Pinus rigida-type,pinus_rigida_type,Pinus
Pinus strobus,pinus_strobus,Pinus
Pinus strobus-type,pinus_strobus_type,Pinus
Pinus subg. Pinus,pinus_subg_pinus,Pinus
Pinus subg. Pinus-type,pinus_subg_pinus_type,Pinus
Pinus subg. Pinus (large),pinus_subg_pinus_large,Pinus
Pinus subg. Pinus (small),pinus_subg_pinus_small,Pinus
Pinus subg. Pinus undiff.,pinus_subg_pinus_undiff,Pinus
Pinus subg. Strobus,pinus_subg_strobus,Pinus
Pinus subg. Strobus-type,pinus_subg_strobus_type,Pinus
Pinus subg. Strobus (large),pinus_subg_strobus_large,Pinus
Pinus subg. Strobus (small),pinus_subg_strobus_small,Pinus
Pinus subg. Strobus undiff.,pinus_subg_strobus_undiff,Pinus
Pinus subsect. Cembroides,pinus_subsect_cembroides,Pinus
Pinus undiff.,pinus_undiff,Pinus
Pinus/Picea,pinus_picea,Pinaceae undiff.
Piperaceae-type,piperaceae_type,Piperaceae-type
Pistacia,pistacia,Pistacia
Planera aquatica,planera_aquatica,Planera aquatica
Plantaginaceae,plantaginaceae,Plantago
Plantaginaceae undiff.,plantaginaceae_undiff,Plantago
Plantago,plantago,Plantago
Plantago-type,plantago_type,Plantago
Plantago canescens,plantago_canescens,Plantago
Plantago canescens-type,plantago_canescens_type,Plantago
Plantago lanceolata,plantago_lanceolata,Plantago
Plantago lanceolata-type,plantago_lanceolata_type,Plantago
Plantago major,plantago_major,Plantago
Plantago major-type,plantago_major_type,Plantago
Plantago major/P. media,plantago_major_p_media,Plantago
Plantago maritima-type,plantago_maritima_type,Plantago
Plantago media,plantago_media,Plantago
Plantago undiff.,plantago_undiff,Plantago
Plantago uniflora,plantago_uniflora,Plantago
Plantago/Thalictrum,plantago_thalictrum,Plantago
Platanaceae,platanaceae,Cerealia-type
Platanus,platanus,Cerealia-type
Platanus occidentalis,platanus_occidentalis,Cerealia-type
Plectritis,plectritis,Plectritis
Poaceae,poaceae,Poaceae
Poaceae (Cerealia-type),poaceae_cerealia_type,Cerealia-type
Poaceae (Cerealia),poaceae_cerealia,Cerealia-type
Poaceae (Cerealia) undiff.,poaceae_cerealia_undiff,Cerealia-type
Poaceae undiff.,poaceae_undiff,Poaceae
Podocarpus,podocarpus,Podocarpus
Polemoniaceae,polemoniaceae,Polemoniaceae
Polemoniaceae undiff.,polemoniaceae_undiff,Polemoniaceae
Polemonium,polemonium,Polemonium
Polygala,polygala,Polygala
Polygalaceae,polygalaceae,Polygala
Polygonaceae,polygonaceae,Polygonaceae
Polygonaceae undiff.,polygonaceae_undiff,Polygonum-type
Polygonum,polygonum,Polygonum-type
Polygonum aviculare,polygonum_aviculare,Polygonum-type
Polygonum aviculare-type,polygonum_aviculare_type,Polygonum-type
Polygonum californicum,polygonum_californicum,Polygonum-type
Polygonum californicum-type,polygonum_californicum_type,Polygonum-type
Polygonum delopyrum-type,polygonum_delopyrum_type,Cannabis/Humulus
Polygonum douglasii-type,polygonum_douglasii_type,Polygonum-type
Polygonum fimbriatum-type,polygonum_fimbriatum_type,Polygonum-type
Polygonum fimbriatum/P. dentoceras,polygonum_fimbriatum_p_dentoceras,Polygonum-type
Polygonum oxyspermum-type,polygonum_oxyspermum_type,Polygonum-type
Polygonum polygamum-type,polygonum_polygamum_type,Polygonum-type
Polygonum ramosissimum-type,polygonum_ramosissimum_type,Polygonum-type
Polygonum sect. Duravia,polygonum_sect_duravia,Polygonum-type
Polygonum sensu lato,polygonum_sensu_lato,Polygonum-type
Polygonum sensu lato undiff.,polygonum_sensu_lato_undiff,Polygonum-type
Polygonum subsect. Polygonella,polygonum_subsect_polygonella,Polygonum-type
Polygonum tenue-type,polygonum_tenue_type,Polygonum-type
Populus,populus,Populus
Populus balsamifera,populus_balsamifera,Populus
Populus balsamifera-type,populus_balsamifera_type,Populus
Populus cf. P. tremuloides,populus_cf_p_tremuloides,Populus
Populus deltoides-type,populus_deltoides_type,Populus
Populus grandidentata-type,populus_grandidentata_type,Populus
Populus tremuloides,populus_tremuloides,Populus
Populus tremuloides-type,populus_tremuloides_type,Populus
Populus trichocarpa,populus_trichocarpa,Populus
Populus trichocarpa-type,populus_trichocarpa_type,Populus
Populus undiff.,populus_undiff,Populus
Portulaca,portulaca,Portulacaceae
Portulacaceae,portulacaceae,Portulacaceae
Potentilla,potentilla,Potentilla-type
Potentilla-type,potentilla_type,Potentilla-type
Primula,primula,Primulaceae
Primula farinosa-type,primula_farinosa_type,Primulaceae
Primulaceae,primulaceae,Primulaceae
Primulaceae undiff,primulaceae_undiff,Primulaceae
Prosopis,prosopis,Fabaceae
Prunella,prunella,Lamiaceae
Prunella-type,prunella_type,Lamiaceae
Prunus,prunus,Rosaceae
Prunus-type,prunus_type,Rosaceae
Prunus-type undiff.,prunus_type_undiff,Rosaceae
Prunus americana-type,prunus_americana_type,Rosaceae
Prunus cf. P. serotina,prunus_cf_p_serotina,Rosaceae
Prunus pensylvanica,prunus_pensylvanica,Rosaceae
Prunus serotina,prunus_serotina,Rosaceae
Prunus undiff.,prunus_undiff,Rosaceae
Prunus virginiana,prunus_virginiana,Rosaceae
Prunus/Amelanchier,prunus_amelanchier,Rosaceae
Prunus/Sorbus,prunus_sorbus,Rosaceae
Pseudotsuga,pseudotsuga,Larix/Pseudotsuga
Pseudotsuga-type,pseudotsuga_type,Larix/Pseudotsuga
Pseudotsuga menziesii,pseudotsuga_menziesii,Larix/Pseudotsuga
Ptelea trifoliata,ptelea_trifoliata,Ptelea trifoliata
Pterocarya,pterocarya,Pterocarya
Purshia,purshia,Rosaceae
Purshia-type,purshia_type,Rosaceae
Pyrola,pyrola,Pyrola
Pyrus-type,pyrus_type,Rosaceae
Quercus,quercus,Quercus
Quercus-type,quercus_type,Quercus
Quercus chrysolepis,quercus_chrysolepis,Quercus
Quercus gambelii-type,quercus_gambelii_type,Quercus
Quercus garryana,quercus_garryana,Quercus
Quercus undiff.,quercus_undiff,Quercus
Quercus vaccinifolia,quercus_vaccinifolia,Quercus
Quercus vaccinifolia-type,quercus_vaccinifolia_type,Quercus
Ranunculaceae,ranunculaceae,Ranunculaceae undiff.
Ranunculaceae (pericolpate),ranunculaceae_pericolpate,Ranunculaceae undiff.
Ranunculaceae (tricolpate),ranunculaceae_tricolpate,Ranunculaceae undiff.
Ranunculaceae (tricolpate) undiff.,ranunculaceae_tricolpate_undiff,Ranunculaceae undiff.
Ranunculaceae cf. Aconitum,ranunculaceae_cf_aconitum,Ranunculaceae undiff.
Ranunculaceae undiff.,ranunculaceae_undiff,Ranunculaceae undiff.
Ranunculus,ranunculus,Ranunculus-type
Ranunculus-type,ranunculus_type,Ranunculus-type
Ranunculus-type undiff.,ranunculus_type_undiff,Ranunculus-type
Ranunculus acris-type,ranunculus_acris_type,Ranunculaceae undiff.
Ranunculus orthorhynchus,ranunculus_orthorhynchus,Ranunculus-type
Ranunculus pensylvanicus-type,ranunculus_pensylvanicus_type,Ranunculus-type
Ranunculus sect. Batrachium-type,ranunculus_sect_batrachium_type,delete
Ranunculus sp.,ranunculus_sp,Ranunculus-type
Ranunculus undiff.,ranunculus_undiff,Ranunculus-type
Resedaceae,resedaceae,Resedaceae
Rhamnaceae,rhamnaceae,Rhamnaceae
Rhamnaceae undiff.,rhamnaceae_undiff,Rhamnaceae
Rhamnaceae/Vitaceae,rhamnaceae_vitaceae,Rhamnaceae
Rhamnaceae/Vitaceae undiff.,rhamnaceae_vitaceae_undiff,Rhamnaceae
Rhamnus,rhamnus,Rhamnaceae
Rhamnus alnifolia,rhamnus_alnifolia,Rhamnaceae
Rhamnus alnifolia/Frangula alnus,rhamnus_alnifolia_frangula_alnus,Rhamnaceae
Rhamnus cathartica,rhamnus_cathartica,Rhamnaceae
Rhamnus/Vitis,rhamnus_vitis,Rhamnaceae
Rhamnus/Vitis undiff.,rhamnus_vitis_undiff,Rhamnaceae
Rhexia,rhexia,Rhexia
Rhexia-type,rhexia_type,Rhexia
Rhizophora,rhizophora,Rhizophora
Rhododendron,rhododendron,Ericaceae
Rhododendron-type,rhododendron_type,Ericaceae
Rhododendron canadense,rhododendron_canadense,Ericaceae
Rhododendron subsect. Ledum,rhododendron_subsect_ledum,Ericaceae
Rhododendron subsect. Ledum-type,rhododendron_subsect_ledum_type,Ericaceae
Rhododendron subsect. Ledum/Chamaedaphne,rhododendron_subsect_ledum_chamaedaphne,Ericaceae
Rhododendron subsect. Ledum/Chamaedaphne calyculata,rhododendron_subsect_ledum_chamaedaphne_calyculata,Ericaceae
Rhus,rhus,Anacardiaceae
Rhus typhina,rhus_typhina,Anacardiaceae
Rhus typhina-type,rhus_typhina_type,Anacardiaceae
Rhus/Toxicodendron,rhus_toxicodendron,Anacardiaceae
Rhus/Toxicodendron cf. T. radicans,rhus_toxicodendron_cf_t_radicans,Anacardiaceae
Ribes,ribes,Ribes-type
Ribes-type,ribes_type,Ribes-type
Ribes aureum,ribes_aureum,Ribes-type
Ribes lacustre,ribes_lacustre,Ribes-type
Ribes montigenum,ribes_montigenum,Ribes-type
Ribes undiff.,ribes_undiff,Ribes-type
Robinia,robinia,Fabaceae
Rosa,rosa,Rosaceae
Rosa-type,rosa_type,Rosaceae
Rosaceae,rosaceae,Rosaceae
Rosaceae (<20 µm),rosaceae_smaller_than_20_mu_m,Rosaceae
Rosaceae (>20 µm),rosaceae_bigger_than_20_mu_m,Rosaceae
Rosaceae (trees),rosaceae_trees,Rosaceae
Rosaceae cf. Adenostoma,rosaceae_cf_adenostoma,Rosaceae
Rosaceae cf. Holodiscus,rosaceae_cf_holodiscus,Rosaceae
Rosaceae cf. Prunus serotina,rosaceae_cf_prunus_serotina,Rosaceae
Rosaceae undiff.,rosaceae_undiff,Rosaceae
Rosaceae/Quercus undiff.,rosaceae_quercus_undiff,Taxon aggregates
Rubiaceae,rubiaceae,Rubiaceae
Rubiaceae undiff,rubiaceae_undiff,Rubiaceae
Rubus,rubus,Rosaceae
Rubus-type,rubus_type,Rosaceae
Rubus-type undiff.,rubus_type_undiff,Rosaceae
Rubus arcticus,rubus_arcticus,Rosaceae
Rubus cf. R. chamaemorus,rubus_cf_r_chamaemorus,Rosaceae
Rubus chamaemorus,rubus_chamaemorus,Rosaceae
Rumex,rumex,Rumex-type
Rumex-type,rumex_type,Rumex-type
Rumex-type undiff.,rumex_type_undiff,Rumex-type
Rumex acetosa-type,rumex_acetosa_type,Rumex-type
Rumex acetosella,rumex_acetosella,Rumex-type
Rumex acetosella-type,rumex_acetosella_type,Rumex-type
Rumex mexicanus,rumex_mexicanus,Rumex-type
Rumex undiff.,rumex_undiff,Rumex-type
Rumex/Oxyria,rumex_oxyria,Rumex-type
Rumex/Oxyria digyna,rumex_oxyria_digyna,Rumex-type
Rumex/Oxyria digyna undiff.,rumex_oxyria_digyna_undiff,Rumex-type
Rutaceae,rutaceae,Rutaceae
Rutaceae undiff,rutaceae_undiff,Rutaceae
Sabal,sabal,Sabal
Sagina,sagina,Caryophyllaceae
Salix,salix,Salix
Salix-type,salix_type,Salix
Salix herbacea,salix_herbacea,Salix
Salix herbacea-type,salix_herbacea_type,Salix
Salix reticulata-type,salix_reticulata_type,Salix
Salix sp.,salix_sp,Salix
Salix undiff.,salix_undiff,Salix
Salix vestita-type,salix_vestita_type,Salix
Salsola,salsola,Salsola
Salsola-type,salsola_type,Salsola
Sambucus,sambucus,Sambucus
Sambucus-type,sambucus_type,Sambucus
Sambucus nigra-type,sambucus_nigra_type,Sambucus
Sambucus racemosa,sambucus_racemosa,Sambucus
Sambucus undiff.,sambucus_undiff,Sambucus
Sanguinaria canadensis,sanguinaria_canadensis,Papaveraceae
Sanguisorba,sanguisorba,Rosaceae
Sanguisorba-type,sanguisorba_type,Rosaceae
Sanguisorba canadensis,sanguisorba_canadensis,Rosaceae
Sanguisorba stipulata,sanguisorba_stipulata,Rosaceae
Sapindaceae,sapindaceae,Sapindaceae
Sapindaceae undiff,sapindaceae_undiff,Sapindaceae
Sapindus,sapindus,Sapindaceae subf. Hippocastanoideae
Sarcobatus,sarcobatus,Sarcobatus vermiculatus
Sarcobatus vermiculatus,sarcobatus_vermiculatus,Sarcobatus vermiculatus
Saussurea,saussurea,Asteraceae:Asteroideae
Saxifraga,saxifraga,Saxifraga
Saxifraga-type,saxifraga_type,Saxifraga
Saxifraga cernua,saxifraga_cernua,Saxifraga
Saxifraga cernua-type,saxifraga_cernua_type,Saxifraga
Saxifraga cf. S. hirculus,saxifraga_cf_s_hirculus,Saxifraga
Saxifraga hirculus,saxifraga_hirculus,Saxifraga
Saxifraga oppositifolia,saxifraga_oppositifolia,Saxifraga
Saxifraga oppositifolia-type,saxifraga_oppositifolia_type,Saxifraga
Saxifraga tricuspidata,saxifraga_tricuspidata,Saxifraga
Saxifraga tricuspidata-type,saxifraga_tricuspidata_type,Saxifraga
Saxifraga undiff.,saxifraga_undiff,Saxifraga
Saxifragaceae,saxifragaceae,Saxifragaceae
Saxifragaceae-type,saxifragaceae_type,Saxifragaceae
Saxifragaceae undiff.,saxifragaceae_undiff,Saxifragaceae
Scrophulariaceae,scrophulariaceae,Scrophulariaceae
Scrophulariaceae-type,scrophulariaceae_type,Scrophulariaceae
Scrophulariaceae undiff.,scrophulariaceae_undiff,Scrophulariaceae
Scutellaria-type,scutellaria_type,Lamiaceae
Scutellaria galericulata,scutellaria_galericulata,Lamiaceae
Secale,secale,Cerealia-type
Secale-type,secale_type,Cerealia-type
Secale cereale,secale_cereale,Cerealia-type
Sedum,sedum,Crassulaceae
Selinum,selinum,Apiaceae
Senecio,senecio,Asteraceae:Asteroideae
Senecio/Arctium,senecio_arctium,Asteraceae:Asteroideae
Sequoia,sequoia,Sequoia
Sequoiadendron,sequoiadendron,Sequoiadendron
Serenoa,serenoa,Serenoa
Shepherdia,shepherdia,Shepherdia
Shepherdia argentea,shepherdia_argentea,Shepherdia argentea
Shepherdia canadensis,shepherdia_canadensis,Shepherdia canadensis
Shepherdia canadensis-type,shepherdia_canadensis_type,Shepherdia canadensis
Silene,silene,Caryophyllaceae
Silene dioica-type,silene_dioica_type,Caryophyllaceae
Simmondsia chinensis,simmondsia_chinensis,Simmondsia chinensis
Sisyrinchium,sisyrinchium,Iridaceae
Sisyrinchium-type,sisyrinchium_type,Iridaceae
Sium,sium,Apiaceae
Smilacaceae,smilacaceae,Smilax
Smilax,smilax,Smilax
Solanaceae,solanaceae,Solanaceae
Solanaceae-type,solanaceae_type,Solanaceae
Solanaceae (undiff.),solanaceae_undiff,Solanaceae
Solanum,solanum,Solanaceae
Solanum dulcamara,solanum_dulcamara,Solanaceae
Solanum rostratum,solanum_rostratum,Solanaceae
Solidago,solidago,Asteraceae:Asteroideae
Solidago-type,solidago_type,Asteraceae:Asteroideae
Solidago canadensis,solidago_canadensis,Asteraceae:Asteroideae
Sorbus,sorbus,Rosaceae
Spermatophyta undiff. (shrubs),spermatophyta_undiff_shrubs,Taxon aggregates
Spermatophyta undiff. (trees),spermatophyta_undiff_trees,Taxon aggregates
Spermatophyta undiff. (trees/shrubs),spermatophyta_undiff_trees_shrubs,Taxon aggregates
Sphaeralcea,sphaeralcea,Sphaeralcea
Sphaeralcea-type,sphaeralcea_type,Sphaeralcea
Spiraea,spiraea,Filipendula
Spiraea-type,spiraea_type,Filipendula
Stachys,stachys,Lamiaceae
Stachys-type,stachys_type,Lamiaceae
Stachys sylvatica-type,stachys_sylvatica_type,Lamiaceae
Stellaria,stellaria,Caryophyllaceae
Stellaria-type,stellaria_type,Caryophyllaceae
Styloceras,styloceras,Styloceras
Suaeda calceoliformis,suaeda_calceoliformis,Amaranthaceae
Swertia,swertia,Gentianaceae
Symphoricarpos,symphoricarpos,Symphoricarpos
Symphoricarpos-type,symphoricarpos_type,Symphoricarpos
Symphoricarpos albus,symphoricarpos_albus,Symphoricarpos
Symphoricarpos occidentalis,symphoricarpos_occidentalis,Symphoricarpos
Symplocos,symplocos,Symplocos
Syringa vulgaris,syringa_vulgaris,Syringa vulgaris
Taraxacum,taraxacum,Asteraceae:Cicorioideae
Taraxacum-type,taraxacum_type,Asteraceae:Cicorioideae
Taxaceae,taxaceae,Taxaceae
Taxodium,taxodium,Taxodium-type
Taxodium-type,taxodium_type,Taxodium-type
Taxus,taxus,Taxus
Taxus-type,taxus_type,Taxus
Taxus brevifolia,taxus_brevifolia,Taxus
Taxus canadensis,taxus_canadensis,Taxus
Thalictrum,thalictrum,Ranunculaceae undiff.
Thalictrum/Coptis,thalictrum_coptis,Ranunculaceae undiff.
Thuja,thuja,Juniperus-type
Thuja-type,thuja_type,Juniperus-type
Thuja plicata-type,thuja_plicata_type,Juniperus-type
Tidestromia,tidestromia,Tidestromia
Tidestromia-type,tidestromia_type,Tidestromia
Tilia,tilia,Tilia
Tilia americana,tilia_americana,Tilia
Tillandsia,tillandsia,Tillandsia
Tofieldia,tofieldia,Tofieldia
Toxicodendron,toxicodendron,Anacardiaceae
Toxicodendron radicans,toxicodendron_radicans,Anacardiaceae
Toxicodendron radicans-type,toxicodendron_radicans_type,Anacardiaceae
Tradescantia,tradescantia,Commelinaceae
Trema,trema,Trema
Triantha glutinosa,triantha_glutinosa,Tofieldia
Tribulus,tribulus,Tribulus
Trientalis,trientalis,Primulaceae
Trifolium,trifolium,Fabaceae
Trifolium-type,trifolium_type,Fabaceae
Trifolium pratense,trifolium_pratense,Fabaceae
Trifolium repens,trifolium_repens,Fabaceae
Trifolium repens-type,trifolium_repens_type,Fabaceae
Trillium,trillium,Liliaceae-type
Triticum,triticum,Cerealia-type
Triticum-type,triticum_type,Cerealia-type
Trixis,trixis,Asteraceae:Asteroideae
Tsuga,tsuga,Tsuga
Tsuga canadensis,tsuga_canadensis,Tsuga
