raw_name,taxon_name,level_1
Liliaceae undiff,liliaceae_undiff,Liliaceae s. l.
Liliceae,liliceae,Liliaceae s. l.
Lilium,lilium,Liliaceae s. l.
Limoniaceae,limoniaceae,Plumbaginaceae
Limonium,limonium,Plumbaginaceae
Limonium vulgare,limonium_vulgare,Plumbaginaceae
Linum catharticum-type,linum_catharticum_type,Linum
Liquidambar,liquidambar,Liquidambar
"Liquidambar, reworked",liquidambar_reworked,Liquidambar
Lithocarpus,lithocarpus,Lithocarpus
Lithocarpus-type,lithocarpus_type,Lithocarpus
Lithocarpus..U.6832..U.5C5E.,lithocarpus_u_6832_u_5c5e,Lithocarpus
Lithocarpus+Castanopsis,lithocarpus_plus_castanopsis,Lithocarpus
Lithospermum officinale,lithospermum_officinale,Boraginaceae
Litsea,litsea,Lauraceae
Lmpatiens,lmpatiens,Balsaminaceae
Lobelioideae,lobelioideae,Campanulaceae
Lomatogonium,lomatogonium,Gentianaceae
Lonicera,lonicera,Lonicera
Lophopetalum,lophopetalum,Celastraceae
Loranthaceae,loranthaceae,Loranthaceae
Loranthaceae undiff,loranthaceae_undiff,Loranthaceae
Loranthus europaeus,loranthus_europaeus,Loranthaceae
Lotus-type,lotus_type,Fabaceae
Ludwigia palustris,ludwigia_palustris,Onagraceae
Luvunga,luvunga,Rutaceae
Luzula,luzula,Juncaceae
Lyc.ad.,lyc_ad,delete
Lyc.ct.,lyc_ct,delete
Lycium,lycium,Lycium
Lycopodiaceae,lycopodiaceae,delete
Lycopodiaceae undiff.,lycopodiaceae_undiff,delete
Lycopodium,lycopodium,delete
Lycopodium annotinum,lycopodium_annotinum,delete
Lycopodium clavatum,lycopodium_clavatum,delete
Lycopodium clavatum-type,lycopodium_clavatum_type,delete
Lycopodium phlegmaria,lycopodium_phlegmaria,delete
Lycopodium serratum-type,lycopodium_serratum_type,delete
Lycopodium spores added,lycopodium_spores_added,delete
Lycopodium spores counted,lycopodium_spores_counted,delete
Lycopodium spores per tablet,lycopodium_spores_per_tablet,delete
Lycopodium tablets,lycopodium_tablets,delete
Lycopodium undiff.,lycopodium_undiff,delete
Lycopodium/Diphasiastrum,lycopodium_diphasiastrum,delete
Lygodium,lygodium,delete
Lysichiton,lysichiton,Araceae
Lysimachia,lysimachia,Primulaceae
Lysimachia vulgaris-type,lysimachia_vulgaris_type,Primulaceae
Lythraceae,lythraceae,Lythraceae
Lythrum,lythrum,Lythraceae
Lythrum portula,lythrum_portula,Lythraceae
Lythrum salicaria,lythrum_salicaria,Lythraceae
Lythrum salicaria-type,lythrum_salicaria_type,Lythraceae
Macaranga,macaranga,Euphorbiaceae (tropical)
Macaranga-type,macaranga_type,Euphorbiaceae (tropical)
Macrobiotus spp.,macrobiotus_spp,delete
Madhuca,madhuca,Madhuca
Magnolia,magnolia,Magnolia-type
Magnoliaceae,magnoliaceae,Magnolia-type
Mahonia,mahonia,Berberidaceae
Malinae,malinae,Prunus-type
Mallotus,mallotus,Euphorbiaceae (tropical)
Malvaceae,malvaceae,Malvaceae
Malvaceae undiff,malvaceae_undiff,Malvaceae
Mandib.labia,mandib_labia,delete
Mandibles,mandibles,delete
Mangifera,mangifera,Anacardiaceae
Marrubium,marrubium,Lamiaceae
Mastixia,mastixia,Nyssaceae
Matricaria-type,matricaria_type,Asteraceae Asteroideae
Maytenus,maytenus,Celastraceae
Meconopsis,meconopsis,Meconopsis
Meiogyne-types,meiogyne_types,Annonaceae
Melampyrum,melampyrum,Melampyrum
Melanolepis,melanolepis,Euphorbiaceae (tropical)
Melastomataceae,melastomataceae,Melastomataceae
Melia,melia,Meliaceae
Meliaceae,meliaceae,Meliaceae
Meliaceae undiff,meliaceae_undiff,Meliaceae
Meliosma,meliosma,Meliosma
Memocylon,memocylon,Melastomataceae
Menispermaceae,menispermaceae,Menispermaceae
Menispermaceae undiff,menispermaceae_undiff,Menispermaceae
Mentha-type,mentha_type,Lamiaceae
Mentha/Elsholtzia-type,mentha_elsholtzia_type,Lamiaceae
Menyanthes,menyanthes,delete
Menyanthes-type,menyanthes_type,delete
Menyanthes trifoliata,menyanthes_trifoliata,delete
Menyanthes/Nephrophyllidium,menyanthes_nephrophyllidium,delete
Mercurialis annua,mercurialis_annua,Euphorbiaceae (tropical)
Mercurialis annua-type,mercurialis_annua_type,Euphorbiaceae (tropical)
Messerschmidia,messerschmidia,Boraginaceae
Mesua,mesua,Calophyllaceae
Michelia,michelia,Magnolia-type
Michelia foveolata,michelia_foveolata,Magnolia-type
Micranthes stellaris-type,micranthes_stellaris_type,Saxifraga stellaris-type
Microlepia,microlepia,delete
Microthyrium,microthyrium,delete
mimosoid clade,mimosoid_clade,Fabaceae
Mimusops,mimusops,Sapotaceae
Minuartia rubra-type,minuartia_rubra_type,Caryophyllaceae
Monocotyledones,monocotyledones,delete
Monoletes,monoletes,delete
Monoletes (psilate),monoletes_psilate,delete
Monolites,monolites,delete
Moraceae,moraceae,Moraceae
Moraceae undiff,moraceae_undiff,Moraceae
Moraceae/Urticaceae,moraceae_urticaceae,Urtica
Moraceae+Urticaceae,moraceae_plus_urticaceae,delete
Morina,morina,Morina
Morus,morus,Moraceae
Morus alba-type,morus_alba_type,Moraceae
Mougeotia,mougeotia,delete
Myrica,myrica,Myrica
Myricaria,myricaria,Myricaria
Myricaria-type,myricaria_type,Myricaria
Myriophyllum,myriophyllum,delete
Myriophyllum spicatum,myriophyllum_spicatum,delete
Myriophyllum spicatum-type,myriophyllum_spicatum_type,delete
Myriophyllum spicatum/M. verticillatum,myriophyllum_spicatum_m_verticillatum,delete
Myriophyllum verticillatum,myriophyllum_verticillatum,delete
Myriophyllum verticillatum-type,myriophyllum_verticillatum_type,delete
Myristica,myristica,Myristicaceae type
Myristicaceae undiff,myristicaceae_undiff,Myristicaceae type
Myrsinaceae,myrsinaceae,Myrsinaceae
Myrtaceae,myrtaceae,Myrtaceae
Myrtaceae spp.,myrtaceae_spp,Myrtaceae
Narcissus poeticus-type,narcissus_poeticus_type,Amaryllidaceae
Nauclea-type,nauclea_type,Rubiaceae
Navicula cf. halophila,navicula_cf_halophila,delete
Navicula pupula,navicula_pupula,delete
Neanaculea,neanaculea,Rubiaceae
Neanotis.indica.var..Affinis,neanotis_indica_var_affinis,Rubiaceae
Nelumbo,nelumbo,delete
Neonotis,neonotis,Rubiaceae
Nitraria,nitraria,Nitraria
Nitzschia frustulum,nitzschia_frustulum,delete
Nitzschia spp.,nitzschia_spp,delete
Non arboreal pollen,non_arboreal_pollen,delete
Notapodytes,notapodytes,Icacinaceae
Nothopegia,nothopegia,Anacardiaceae
Nuphar,nuphar,delete
Nymphaea,nymphaea,delete
Nymphaea alba-type,nymphaea_alba_type,delete
Nymphaea candida,nymphaea_candida,delete
Nymphoides,nymphoides,delete
Nymphoides peltata,nymphoides_peltata,delete
Nyphyoides,nyphyoides,delete
Nyssa,nyssa,Nyssaceae
Octotropis,octotropis,Rubiaceae
Oenanthe,oenanthe,Apiaceae undifferentiated
Oenanthe fistulosa-type,oenanthe_fistulosa_type,Apiaceae undifferentiated
Oldelandia,oldelandia,Rubiaceae
Oldenlandia,oldenlandia,Rubiaceae
Olea,olea,Olea
Olea-type,olea_type,Olea
Oleaceae,oleaceae,Oleaceae
Oleaceae (sonstige),oleaceae_sonstige,Oleaceae
Oleaceae cl. Fraxinus,oleaceae_cl_fraxinus,Oleaceae (temperate)
Oleaceae undiff.,oleaceae_undiff,Oleaceae
onagraceae,onagraceae,Onagraceae
Onobrychis-type,onobrychis_type,Fabaceae
Ononis-type,ononis_type,Fabaceae
Ophelia-type,ophelia_type,delete
Ophioglossaceae,ophioglossaceae,delete
Ophioglossum,ophioglossum,delete
Ophioglossum vulgatum,ophioglossum_vulgatum,delete
Ophiorrhiza,ophiorrhiza,Rubiaceae
Ormosia,ormosia,Fabaceae (tree)
Ornithogalum-type,ornithogalum_type,Liliaceae s. l.
Osbeckia,osbeckia,Melastomataceae
Osmanthus,osmanthus,Oleaceae
Osmunda,osmunda,delete
Osmunda regalis,osmunda_regalis,delete
Osmundaceae,osmundaceae,delete
Ostrya,ostrya,Carpinus/Ostrya
Ostrya-type,ostrya_type,Carpinus/Ostrya
Ostrya-type (=P3),ostrya_type_smaller_than_p3,Carpinus/Ostrya
Ostrya t.,ostrya_t,Carpinus/Ostrya
Ostrya/Carpinus,ostrya_carpinus,Carpinus/Ostrya
Ostryopsis,ostryopsis,Betula undifferentiated
other ferns,other_ferns,delete
other herbs,other_herbs,delete
Other trees,other_trees,delete
other woody,other_woody,delete
Others,others,delete
Oxyria digyna,oxyria_digyna,Rumex acetosa-type
Oxytropteris,oxytropteris,Fabaceae
P.aviluare,p_aviluare,Polygonum-type
P.bistorta,p_bistorta,Bistorta-type
Palaquium,palaquium,Sapotaceae
Palmae,palmae,Palmae
"Palynomorpha, non-pollen",palynomorpha_non_minus_pollen,delete
Pandanaceae,pandanaceae,Pandanus
Papaver,papaver,Papaveraceae
Papaver-type,papaver_type,Papaveraceae
Papaver argemone-type,papaver_argemone_type,Papaveraceae
Papaver rhoeas,papaver_rhoeas,Papaveraceae
Papaver rhoeas-group,papaver_rhoeas_minus_group,Papaveraceae
Papaver rhoeas-type,papaver_rhoeas_type,Papaveraceae
Papaver/Meconopsis,papaver_meconopsis,Papaveraceae
Papaveraceae,papaveraceae,Papaveraceae
Papaverceae,papaverceae,Papaveraceae
Papilionaceae,papilionaceae,Fabaceae
Paragymnopteris marantae,paragymnopteris_marantae,delete
Parnassia,parnassia,Parnassia
Parrotia persica,parrotia_persica,Parrotia persica-type
Parthenocissus,parthenocissus,Parthenocissus
Pasania,pasania,Lithocarpus
Patrinia,patrinia,Caprifoliaceae subf. Valerianoideae
Pediastrum,pediastrum,delete
Pediastrum cf. boryanum,pediastrum_cf_boryanum,delete
Pediastrum undiff.,pediastrum_undiff,delete
Pedicularis,pedicularis,Pedicularis
Pedicularis oederi-type,pedicularis_oederi_type,Pedicularis
Pedicularis palustris-type,pedicularis_palustris_type,Pedicularis
Peperomia,peperomia,Peperomia
Persicaria,persicaria,Persicaria-type
Persicaria maculosa-type,persicaria_maculosa_type,Persicaria-type
Peucedanum-type,peucedanum_type,Apiaceae undifferentiated
Phellodendron,phellodendron,Rutaceae
Phillyrea,phillyrea,Phillyrea
Phragmites-type,phragmites_type,delete
Phyllanthus,phyllanthus,Euphorbiaceae (tropical)
Phyteuma,phyteuma,Campanulaceae
Phyteuma-type,phyteuma_type,Campanulaceae
Phytoliths,phytoliths,delete
Picea,picea,Picea
Picea-Abies,picea_minus_abies,Pinaceae
Picea + Abies,picea_plus_abies,Pinaceae
Picea abies,picea_abies,Pinaceae
Picea obovata,picea_obovata,Picea
Picea omorica-type,picea_omorica_type,Picea
Picea undifferentiated,picea_undifferentiated,Picea
Picea/Pinus h.,picea_pinus_h,Pinaceae
Picea|pollen|NISP,picea_pollen_nisp,Picea
Picea|stomate|NISP,picea_stomate_nisp,delete
Pimpinella anisum,pimpinella_anisum,Apiaceae undifferentiated
Pimpinella anisum-type,pimpinella_anisum_type,Apiaceae undifferentiated
Pimpinella major-type,pimpinella_major_type,Apiaceae undifferentiated
Pinaceae,pinaceae,Pinaceae
Pinaceae undifferentiated,pinaceae_undifferentiated,Pinaceae
Pinanga,pinanga,Arecaceae
Pinus,pinus,Pinus undifferentiated
Pinus d.,pinus_d,Pinus subgen. Diploxylon
Pinus Dipl.,pinus_dipl,Pinus subgen. Diploxylon
Pinus Diploxylon,pinus_diploxylon,Pinus subgen. Diploxylon
Pinus diploxylon-type,pinus_diploxylon_type,Pinus subgen. Diploxylon
Pinus Hapl.,pinus_hapl,Pinus subgen. Haploxylon
Pinus haploxylon,pinus_haploxylon,Pinus subgen. Haploxylon
Pinus haploxylon-type,pinus_haploxylon_type,Pinus subgen. Haploxylon
Pinus roxburghii-type,pinus_roxburghii_type,Pinus subgen. Diploxylon
Pinus sibirica,pinus_sibirica,Pinus subgen. Haploxylon
Pinus sibirica-type,pinus_sibirica_type,Pinus subgen. Haploxylon
Pinus subg. Pinus,pinus_subg_pinus,Pinus subgen. Diploxylon
Pinus subg. Pinus-type,pinus_subg_pinus_type,Pinus subgen. Diploxylon
Pinus subg. Strobus,pinus_subg_strobus,Pinus subgen. Haploxylon
Pinus subg. Strobus-type,pinus_subg_strobus_type,Pinus subgen. Haploxylon
Pinus subgen. Diploxylon,pinus_subgen_diploxylon,Pinus subgen. Diploxylon
Pinus subgen. Diploxylon-type,pinus_subgen_diploxylon_type,Pinus subgen. Diploxylon
Pinus subgen. Haploxylon,pinus_subgen_haploxylon,Pinus subgen. Haploxylon
Pinus subgen. Haploxylon-type,pinus_subgen_haploxylon_type,Pinus subgen. Haploxylon
Pinus sylvestris,pinus_sylvestris,Pinus subgen. Diploxylon
Pinus sylvestris-type,pinus_sylvestris_type,Pinus subgen. Diploxylon
Pinus undif.,pinus_undif,Pinus undifferentiated
Pinus undiff.,pinus_undiff,Pinus undifferentiated
Pinus undifferentiated,pinus_undifferentiated,Pinus undifferentiated
Pinus wallichiana-type,pinus_wallichiana_type,Pinus subgen. Haploxylon
Piper,piper,Piperaceae
Pistacia,pistacia,Pistacia
Pittosporum,pittosporum,Pittosporaceae
Plagiogyria,plagiogyria,delete
Plant tissue fragments,plant_tissue_fragments,delete
Plantaginaceae,plantaginaceae,Plantago undifferentiated
Plantago,plantago,Plantago undifferentiated
Plantago alpina-type,plantago_alpina_type,Plantago alpina-type
Plantago lanceolata,plantago_lanceolata,Plantago lanceolata
Plantago lanceolata-type,plantago_lanceolata_type,Plantago lanceolata
Plantago m/m,plantago_m_m,Plantago major-type
Plantago major,plantago_major,Plantago major-type
Plantago major/media,plantago_major_media,Plantago major-type
Plantago major/media-type,plantago_major_media_type,Plantago major-type
Plantago maritima,plantago_maritima,Plantago maritima-type
Plantago media,plantago_media,Plantago major-type
Plantago pp,plantago_pp,Plantago undifferentiated
Plantago undiff.,plantago_undiff,Plantago undifferentiated
Plantago undifferentiated,plantago_undifferentiated,Plantago undifferentiated
Plantago uniflora,plantago_uniflora,Plantago uniflora
Platanus,platanus,Platanaceae
Platanus orientalis,platanus_orientalis,Platanaceae
Platycarya,platycarya,Platycarya
Plumbaginaceae,plumbaginaceae,Plumbaginaceae
Plumbaginaceae type1,plumbaginaceae_type1,Plumbaginaceae
Plumbaginaceae type2,plumbaginaceae_type2,Plumbaginaceae
Poac......size.fraction..37,poac_size_fraction_37,Cerealia
Poaceae,poaceae,Poaceae undifferentiated
Poaceae (Cerealia),poaceae_cerealia,Cerealia
Poaceae (Cerealia) undiff.,poaceae_cerealia_undiff,Cerealia
Poaceae (Oryza),poaceae_oryza,Cerealia
Poaceae undiff.,poaceae_undiff,Poaceae undifferentiated
Poaceae undifferentiated,poaceae_undifferentiated,Poaceae undifferentiated
Poaceae|clump|pollen|NISP,poaceae_clump_pollen_nisp,Poaceae undifferentiated
Poaceae|NA|pollen|NISP,poaceae_na_pollen_nisp,Poaceae undifferentiated
Poaceae>40um,poaceae_bigger_than_40um,Cerealia
Podocarpaceae undiff,podocarpaceae_undiff,Podocarpaceae
Podocarpus,podocarpus,Podocarpaceae
Podophyllum,podophyllum,Podophyllum
Podospora-type,podospora_type,delete
Poeciloneuron,poeciloneuron,Calophyllaceae
Polemoniaceae,polemoniaceae,Polemoniaceae
Pollen indeterminata,pollen_indeterminata,delete
Pollen......sum.,pollen_sum,delete
Pollen.conc....cm,pollen_conc_cm,delete
Pollen.indet......broken.corroded.degraded.,pollen_indet_broken_corroded_degraded,delete
Pollen.indet......concealed.crumpled.,pollen_indet_concealed_crumpled,delete
Pollen.indet......unknown.,pollen_indet_unknown,delete
Polyalthia,polyalthia,Annonaceae
Polygala,polygala,Polygala
Polygala-type,polygala_type,Polygala
Polygala.sibirica,polygala_sibirica,Polygala
Polygalaceae,polygalaceae,Polygala
Polygonaceae,polygonaceae,Polygonaceae undiffrentiated
Polygonaceae undiff.,polygonaceae_undiff,Polygonaceae undiffrentiated
Polygonatum odoratum-type,polygonatum_odoratum_type,Liliaceae s. l.
Polygonum,polygonum,Polygonum
Polygonum aviculare,polygonum_aviculare,Polygonum-type
Polygonum aviculare-type,polygonum_aviculare_type,Polygonum-type
Polygonum bistorta,polygonum_bistorta,Bistorta-type
Polygonum bistorta-type,polygonum_bistorta_type,Bistorta-type
Polygonum nepalensis-type,polygonum_nepalensis_type,Persicaria-type
Polygonum persicaria,polygonum_persicaria,Persicaria-type
Polygonum persicaria-type,polygonum_persicaria_type,Persicaria-type
Polygonum raii-type,polygonum_raii_type,Polygonum-type
Polygonum sp.,polygonum_sp,Polygonaceae undiffrentiated
Polygonum undifferentiated,polygonum_undifferentiated,Polygonaceae undiffrentiated
Polygonum.minus,polygonum_minus,Polygonum-type
Polypodiaceae,polypodiaceae,delete
Polypodiales,polypodiales,delete
Polypodiophyta,polypodiophyta,delete
Polypodiophyta (monolete),polypodiophyta_monolete,delete
Polypodiophyta (trilete),polypodiophyta_trilete,delete
Polypodiophyta (trilete) undiff.,polypodiophyta_trilete_undiff,delete
Polypodium,polypodium,delete
Polypodium vulgare-type,polypodium_vulgare_type,delete
Polystichum,polystichum,delete
Polystichum-type,polystichum_type,delete
Populus,populus,Populus
Potamogeton,potamogeton,delete
Potamogeton-type,potamogeton_type,delete
Potamogeton/Triglochin,potamogeton_triglochin,delete
Potamogetonaceae,potamogetonaceae,delete
Potentilla,potentilla,Potentilla-type
Potentilla-type,potentilla_type,Potentilla-type
Potentilla/Chamaerhodos-type,potentilla_chamaerhodos_type,Potentilla-type
Primula,primula,Primulaceae
Primula-type,primula_type,Primulaceae
Primula clusiana-type,primula_clusiana_type,Primulaceae
Primula farinosa-type,primula_farinosa_type,Primulaceae
Primula farinosa-type (large),primula_farinosa_type_large,Primulaceae
Primula hirsuta-type,primula_hirsuta_type,Primulaceae
Primula undifferentiated,primula_undifferentiated,Primulaceae
Primula veris-type,primula_veris_type,Primulaceae
Primula/Cortusa,primula_cortusa,Primulaceae
Primulaceae,primulaceae,Primulaceae
Primulaceae undiff,primulaceae_undiff,Primulaceae
Primulaceae undifferentiated,primulaceae_undifferentiated,Primulaceae
Prunella,prunella,Lamiaceae
Prunella-type,prunella_type,Lamiaceae
Prunella/Nepeta-type,prunella_nepeta_type,Lamiaceae
Prunus,prunus,Prunus-type
Prunus-type,prunus_type,Prunus-type
Pseudolarix,pseudolarix,Pseudolarix
Pseudotsuga,pseudotsuga,Larix
Psychotria,psychotria,Rubiaceae
Pteridium,pteridium,delete
Pteridium aquilinum,pteridium_aquilinum,delete
Pteridophyta,pteridophyta,delete
Pteridophyta (monolete) undiff.,pteridophyta_monolete_undiff,delete
"Pteridophyta (monolete, psilate)",pteridophyta_monolete_psilate,delete
Pteridophyta monolete undifferentiated,pteridophyta_monolete_undifferentiated,delete
Pteridophyta trilete undifferentiated,pteridophyta_trilete_undifferentiated,delete
Pteridophyta undiff.,pteridophyta_undiff,delete
Pteridophytes,pteridophytes,delete
Pteris,pteris,delete
Pteris-type,pteris_type,delete
Pterocarya,pterocarya,Pterocarya
Pterocarya fraxinifolia,pterocarya_fraxinifolia,Pterocarya
Pteroceltis,pteroceltis,Humulus/Cannabis
Pterospernum,pterospernum,Malvaceae
Pulmonaria-type,pulmonaria_type,Boraginaceae
Pulsatilla,pulsatilla,Ranunculaceae
Pyrola,pyrola,Ericaceae
Pyrola minor,pyrola_minor,Ericaceae
Pyrolaceae,pyrolaceae,Ericaceae
Pyrrosia,pyrrosia,delete
Que.ud,que_ud,Quercus
Quercus,quercus,Quercus
Quercus (deciduous),quercus_deciduous,Quercus-deciduous type
Quercus (evengreen),quercus_evengreen,Quercus-evergreen type
Quercus (evergreen),quercus_evergreen,Quercus-evergreen type
Quercus cerris-type,quercus_cerris_type,Quercus-deciduous type
Quercus cl .Lepidobalanus,quercus_cl_lepidobalanus,Quercus-deciduous type
Quercus cl. Sclerophylldrys,quercus_cl_sclerophylldrys,Quercus-evergreen type
Quercus dentata,quercus_dentata,Quercus-deciduous type
Quercus ilex-type,quercus_ilex_type,Quercus-evergreen type
Quercus robur-type,quercus_robur_type,Quercus-deciduous type
Quercus sclerophyllous,quercus_sclerophyllous,Quercus-evergreen type
Quercus sect. Cyclobalanopsis,quercus_sect_cyclobalanopsis,Quercus-evergreen type
Quercus sp.1,quercus_sp_1,Quercus
Quercus sp.2,quercus_sp_2,Quercus
Quercus subg. Quercus,quercus_subg_quercus,Quercus
Quercus.E.,quercus_e,Quercus-evergreen type
Querus,querus,Quercus
Randia,randia,Randia
Rannuculaceae,rannuculaceae,Ranunculaceae
Ranuculaceae,ranuculaceae,Ranunculaceae
Ranunaceae,ranunaceae,Ranunculaceae
Ranunculaceae,ranunculaceae,Ranunculaceae
Ranunculaceae undiff.,ranunculaceae_undiff,Ranunculaceae
Ranunculaceae undifferentiated,ranunculaceae_undifferentiated,Ranunculaceae
Ranunculus,ranunculus,Ranunculus-type
Ranunculus-type,ranunculus_type,Ranunculus-type
Ranunculus acris,ranunculus_acris,Ranunculus-type
Ranunculus acris-type,ranunculus_acris_type,Ranunculus-type
Ranunculus subgen. Batrachium-type,ranunculus_subgen_batrachium_type,delete
Rapanea,rapanea,Myrsinaceae
Ratio..A.C.ratio..where.A...Artemisi,ratio_a_c_ratio_where_a_artemisi,delete
Ratio..AP.NAP.ratio..where.AP...arbo,ratio_ap_nap_ratio_where_ap_arbo,delete
Reaumuria,reaumuria,Tamaricaceae
Reevesia,reevesia,Reevesia
Reinwardtiodendron,reinwardtiodendron,Meliaceae
Resting eggs indeterminata,resting_eggs_indeterminata,delete
Reynoutria,reynoutria,Polygonum-type
Rhamnaceae,rhamnaceae,Rhamnaceae
Rhamnus,rhamnus,Rhamnus
Rhamnus-type,rhamnus_type,Rhamnus
Rhamnus cathartica,rhamnus_cathartica,Rhamnus
Rheum,rheum,Rheum
Rheum officinale,rheum_officinale,Rheum
Rhinanthus-type,rhinanthus_type,Scrophulariaceae s. l.
Rhizophoraceae,rhizophoraceae,Rhizophoraceae
Rhodiola,rhodiola,Crassulaceae
Rhododendron,rhododendron,Rhododendron
Rhododendron.nilagiricum,rhododendron_nilagiricum,Rhododendron
Rhopalodia gibba,rhopalodia_gibba,delete
Rhus,rhus,Rhus
Rhynchospora alba-type,rhynchospora_alba_type,delete
Rhynchotechum,rhynchotechum,Gesneriaceae
Ribes,ribes,Ribes
Ribes-type,ribes_type,Ribes
Ribes alpinum-type,ribes_alpinum_type,Ribes
Ribes cf.,ribes_cf,Ribes
Riccia,riccia,delete
Riella,riella,delete
Rosa,rosa,Rosa
Rosa-type,rosa_type,Rosa
Rosacea,rosacea,Rosaceae undifferentiated
Rosaceae,rosaceae,Rosaceae undifferentiated
Rosaceae (non-opercul.),rosaceae_non_minus_opercul,Rosaceae undifferentiated
Rosaceae (opercul.),rosaceae_opercul,Rosaceae undifferentiated
Rosaceae subf. Amygdaloideae,rosaceae_subf_amygdaloideae,Prunus-type
Rosaceae undiff.,rosaceae_undiff,Rosaceae undifferentiated
Rosaceae undifferentiated,rosaceae_undifferentiated,Rosaceae undifferentiated
"Rosaceae, arboreal undifferentiated",rosaceae_arboreal_undifferentiated,Rosaceae undifferentiated
"Rosaceae, non arboreal undifferentiated",rosaceae_non_arboreal_undifferentiated,Rosaceae undifferentiated
Rotala,rotala,Lythraceae
"Rotatoria, resting eggs",rotatoria_resting_eggs,delete
Rubia,rubia,Rubiaceae
Rubiaceae,rubiaceae,Rubiaceae
Rubiaceae undiff,rubiaceae_undiff,Rubiaceae
Rubus,rubus,Rubus
Rubus-type,rubus_type,Rubus
Rumex,rumex,Rumex undiffrentiated
Rumex acetosa,rumex_acetosa,Rumex acetosa-type
Rumex acetosa-type,rumex_acetosa_type,Rumex acetosa-type
Rumex acetosa group,rumex_acetosa_group,Rumex acetosa-type
Rumex acetosella,rumex_acetosella,Rumex acetosa-type
Rumex aquaticus group,rumex_aquaticus_group,Rumex napalensis-type
Rumex obtusifolius-type,rumex_obtusifolius_type,Rumex napalensis-type
Rumex/Oxyria,rumex_oxyria,Rumex acetosa-type
Rumex/Rheum,rumex_rheum,Rumex undiffrentiated
Rutaceae,rutaceae,Rutaceae
Rutaceae undiff,rutaceae_undiff,Rutaceae
Rutaceae undifferentiated,rutaceae_undifferentiated,Rutaceae
s.shrubs.herbs.gram,s_shrubs_herbs_gram,delete
s.trees.shrubs,s_trees_shrubs,delete
Sabina,sabina,Juniperus-type
Sagina,sagina,Caryophyllaceae
Sagittaria,sagittaria,delete
Salicaceae undiff.,salicaceae_undiff,Salix
Salix,salix,Salix
Salix o.,salix_o,Salix
Salix.Oren,salix_oren,Salix
Salvia,salvia,Lamiaceae
Sambucus,sambucus,Sambucus
Sambucus-type,sambucus_type,Sambucus
Sambucus ebulus,sambucus_ebulus,Sambucus
Sambucus nigra-type,sambucus_nigra_type,Sambucus
Samp.thick.,samp_thick,delete
Samp.vol..cm,samp_vol_cm,delete
Sanguisorba,sanguisorba,Sanguisorba
Sanguisorba minor,sanguisorba_minor,Sanguisorba
Sanguisorba minor-type,sanguisorba_minor_type,Sanguisorba
Sanguisorba officinalis,sanguisorba_officinalis,Sanguisorba
Sanguisorba officinalis-type,sanguisorba_officinalis_type,Sanguisorba
Sapindaceae,sapindaceae,Sapindaceae
Sapindaceae subf. Hippocastanoideae undiff.,sapindaceae_subf_hippocastanoideae_undiff,Sapindaceae
Sapindaceae undiff,sapindaceae_undiff,Sapindaceae
Sapindus,sapindus,Sapindaceae
Sapium,sapium,Euphorbiaceae (tropical)
Saponaria,saponaria,Caryophyllaceae
Sapotaceae undiff,sapotaceae_undiff,Sapotaceae
Sapotaceae/Meliaceae,sapotaceae_meliaceae,Sapotaceae/Meliaceae
Saussurea,saussurea,Asteraceae Carduoideae
Saussurea-type,saussurea_type,Asteraceae Carduoideae
Saxifraga,saxifraga,Saxifragaceae
Saxifraga aizoides-type,saxifraga_aizoides_type,Saxifraga aizoides-type
Saxifraga aizoides Gr.,saxifraga_aizoides_gr,Saxifraga aizoides-type
Saxifraga cernua-type,saxifraga_cernua_type,Saxifraga granulata-type
Saxifraga cuneifolia-type,saxifraga_cuneifolia_type,Saxifraga granulata-type
Saxifraga granulata-type,saxifraga_granulata_type,Saxifraga granulata-type
Saxifraga granulata/hirculus-type,saxifraga_granulata_hirculus_type,Saxifraga granulata-type
Saxifraga hirculus-type,saxifraga_hirculus_type,Saxifraga granulata-type
Saxifraga hirsuta/cuneifolia-type,saxifraga_hirsuta_cuneifolia_type,Saxifraga granulata-type
Saxifraga oppositifolia,saxifraga_oppositifolia,Saxifraga aizoides-type
Saxifraga oppositifolia-type,saxifraga_oppositifolia_type,Saxifraga aizoides-type
Saxifraga stellaris-type,saxifraga_stellaris_type,Saxifraga stellaris-type
Saxifraga striat,saxifraga_striat,Saxifragaceae
Saxifragaceae,saxifragaceae,Saxifragaceae
Saxifragaceae undifferentiated,saxifragaceae_undifferentiated,Saxifragaceae
Scabiosa,scabiosa,Caprifoliaceae subf. Dipsacoideae
Scabiosa columbaria-type,scabiosa_columbaria_type,Caprifoliaceae subf. Dipsacoideae
Schefflera,schefflera,Araliaceae
Scheuzeria,scheuzeria,delete
Schima,schima,Theaceae
Schima-type,schima_type,Theaceae
Schisandra,schisandra,Schisandra
Schleichera oleasa,schleichera_oleasa,Schisandra
Schoenoplectus-type,schoenoplectus_type,delete
Schoenus-type,schoenus_type,delete
Sciadopitys,sciadopitys,Sciadopitys
Scilla-type,scilla_type,Liliaceae s. l.
Scirpus-type,scirpus_type,delete
Scolopia,scolopia,Salix
Scorphulariaceae,scorphulariaceae,Scrophulariaceae s. l.
Scorzonera,scorzonera,Asteraceae Cichorioideae
